,Date,Timestamp,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium
,19/09/2021,1632009600,3824742.8962777643,,,3824742.8962777643,148192880.20525298,187593019.894687,84552.66208223456,3740190.23419553,,,,,84552.66208223456,3740190.23419553,148192880.20525298,93941511.58050075,93651508.31418626,,6605.676725174574,58715.702263666084,,,,,6605.676725174574,58715.702263666084,297015.4331287389,188282.18138553883,28234.39394686842,
,20/09/2021,1632096000,3409494.4896151437,,,3409494.4896151437,128863374.74428451,169080764.94539708,72662.44397692032,3336832.0456382236,,,,,72662.44397692032,3336832.0456382236,128863374.74428451,83700980.23122264,85379784.71417443,,6605.676725174574,58571.74031311609,,,,,6605.676725174574,58571.74031311609,294450.63235601067,191255.32453894216,28044.864247199588,
,21/09/2021,1632182400,3142218.055234359,,,3142218.055234359,123075310.0994704,162838366.81325576,64471.40483770384,3077746.6503966553,,,,,64471.40483770384,3077746.6503966553,123075310.0994704,81724941.5932207,81113425.22003506,,6605.676725174574,58545.6848087627,,,,,6605.676725174574,58545.6848087627,292014.4022100515,193904.52842010272,28761.382168779408,
,22/09/2021,1632268800,3608826.987164139,,,3608826.987164139,155426933.14208928,183576444.9622419,71209.1950973819,3537617.792066757,,,,,71209.1950973819,3537617.792066757,155426933.14208928,91495955.79191566,92080489.17032625,,6605.676725174574,58405.4448087627,,,,,6605.676725174574,58405.4448087627,289662.1811138866,170516.89550843425,30096.089023002154,
,23/09/2021,1632355200,4006860.344728171,,,4006860.344728171,172390974.6281226,199137831.38009644,76757.96354652854,3930102.3811816424,,,,,76757.96354652854,3930102.3811816424,172390974.6281226,100163935.79188102,98973895.5882154,,6605.676725174574,58405.4448087627,,,,,6605.676725174574,58405.4448087627,293112.14103465603,170306.28046363287,31466.93529398041,
,24/09/2021,1632441600,4083461.945345819,,,4083461.945345819,148982310.02892974,182813852.94180018,70284.40035585748,4013177.5449899617,,,,,70284.40035585748,4013177.5449899617,148982310.02892974,91394902.20438333,91418950.73741683,,6605.676725174574,58254.8634778627,,,,,6605.676725174574,58254.8634778627,289083.96078261745,177341.86239596267,30809.00715045996,
,25/09/2021,1632528000,3811302.162681687,,,3811302.162681687,152668668.62062642,183044804.2351246,67311.8458295289,3743990.3168521584,,,,,67311.8458295289,3743990.3168521584,152668668.62062642,91602879.05293003,91441925.18219458,,6605.676725174574,57003.506651220436,,,,,6605.676725174574,57003.506651220436,294000.6713538485,176403.63397960644,31250.657939015535,
,26/09/2021,1632614400,339696.30649115844,,,339696.30649115844,151841763.52294672,190939171.56233782,68831.15147631906,270865.1550148394,,,,,68831.15147631906,270865.1550148394,151841763.52294672,95725891.46319969,95213280.09913813,,6605.676725174574,4246.866651220435,,,,,6605.676725174574,4246.866651220435,290117.62681597826,182899.4066704874,31275.713492385203,
,27/09/2021,1632700800,340942.32298034383,,,340942.32298034383,146388092.9678961,191681675.63204718,65660.42664823527,275281.8963321086,,,,,65660.42664823527,275281.8963321086,146388092.9678961,95098282.56599216,96583393.066055,,6605.676725174574,4246.866651220435,,,,,6605.676725174574,4246.866651220435,287916.16113581957,187039.34105497634,32180.948357041707,
,28/09/2021,1632787200,269480.1755214329,,,269480.1755214329,129429787.91862783,178162360.51211876,62555.75858740322,206924.41693402964,,,,,62555.75858740322,206924.41693402964,129429787.91862783,88648173.32154305,89514187.19057572,,6605.676725174574,2934.2656967389344,,,,,6605.676725174574,2934.2656967389344,281167.3971251664,192575.26844121187,31459.484213207274,
,29/09/2021,1632873600,265129.3750554399,,,265129.3750554399,133031577.72781642,180848694.30262107,61168.56647511655,203960.80858032336,,,,,61168.56647511655,203960.80858032336,133031577.72781642,90378992.86125992,90469701.44136116,,6605.676725174574,2934.2656967389344,,,,,6605.676725174574,2934.2656967389344,281429.1891851416,191197.36166968461,31858.333107266895,
,30/09/2021,1632960000,201053.1719072813,,,201053.1719072813,141707925.25496858,192717863.6597301,63084.21272541719,137968.9591818641,,,,,63084.21272541719,137968.9591818641,141707925.25496858,95970226.88442594,96747636.77530417,,6605.676725174574,1862.1805801304372,,,,,6605.676725174574,1862.1805801304372,284234.4457135923,192494.83890489797,32205.94893370045,
,01/10/2021,1633046400,258313.9681353347,,,258313.9681353347,156163730.8859824,212961203.7449691,68302.6973383051,190011.2707970296,,,,,68302.6973383051,190011.2707970296,156163730.8859824,106628348.98613353,106332854.75883557,,6605.676725174574,1741.1460716304373,,,,,6605.676725174574,1741.1460716304373,284534.16457616497,194279.47851128475,32291.062651675726,
,02/10/2021,1633132800,209047.2820060331,,,209047.2820060331,164129169.53376988,223485836.5359642,74115.69285645873,134931.58914957437,,,,,74115.69285645873,134931.58914957437,164129169.53376988,111793403.40915667,111692433.12680754,,6605.676725174574,1230.9030208864656,,,,,6605.676725174574,1230.9030208864656,284511.80407323857,193789.70220696967,32643.048233388046,
,03/10/2021,1633219200,222597.4970378239,,,222597.4970378239,164110685.48657352,223749175.38080835,71077.08156287842,151520.41547494548,,,,,71077.08156287842,151520.41547494548,164110685.48657352,111626404.40756887,112122770.97323947,,6605.676725174574,1112.4030208864656,,,,,6605.676725174574,1112.4030208864656,286671.24126429943,194990.83691297163,32715.656550479973,
,04/10/2021,1633305600,218066.8608874398,,,218066.8608874398,162193123.27784988,224289575.39709616,68302.6973383051,149764.1635491347,,,,,68302.6973383051,149764.1635491347,162193123.27784988,111917979.48472747,112371595.9123687,,6605.676725174574,1107.9689542733945,,,,,6605.676725174574,1107.9689542733945,283703.20671304857,195763.47644696076,32939.92686671163,
,05/10/2021,1633392000,213061.07213356902,,,213061.07213356902,170871938.154217,236946243.98427463,69689.88945059176,143371.18268297726,,,,,69689.88945059176,143371.18268297726,170871938.154217,118873184.84442575,118073059.13984886,,6605.676725174574,1107.9689542733945,,,,,6605.676725174574,1107.9689542733945,283106.7965972182,196953.38465840308,33527.48095790897,
,06/10/2021,1633478400,192939.13610465828,,,192939.13610465828,173511962.9744583,240783685.65100396,68434.81087280858,124504.3252318497,,,,,68434.81087280858,124504.3252318497,173511962.9744583,120483927.2386737,120299758.41233024,,6605.676725174574,1007.9689542733946,,,,,6605.676725174574,1007.9689542733946,282800.0374451281,196371.81523702014,34285.05915462229,
,07/10/2021,1633564800,193514.0599641053,,,193514.0599641053,189268689.16160786,255088256.61896682,67245.78906227717,126268.27090182815,,,,,67245.78906227717,126268.27090182815,189268689.16160786,127047530.48515667,128040726.13381013,,6605.676725174574,1007.9689542733946,,,,,6605.676725174574,1007.9689542733946,282912.8388065887,189906.62254881416,35858.417223875826,
,08/10/2021,1633651200,191231.99674809564,,,191231.99674809564,187253752.716463,256918706.11749145,68170.58380380161,123061.41294429403,,,,,68170.58380380161,123061.41294429403,187253752.716463,128925943.46709059,127992762.65040086,,6605.676725174574,987.9689542733946,,,,,6605.676725174574,987.9689542733946,281660.8295726106,193926.09047124122,35989.11342284281,
,09/10/2021,1633737600,190179.56105846082,,,190179.56105846082,183923787.10973397,256383848.84112224,66387.05108800447,123792.50997045635,,,,,66387.05108800447,123792.50997045635,183923787.10973397,127792399.74462129,128591449.09650095,,6605.676725174574,987.9689542733946,,,,,6605.676725174574,987.9689542733946,281940.3496738468,195895.45450237032,35917.59327645564,
,10/10/2021,1633824000,191264.37887041527,,,191264.37887041527,194431285.24645,269648986.3959742,66849.44845876668,124414.93041164859,,,,,66849.44845876668,124414.93041164859,194431285.24645,135207255.20665848,134441731.18931574,,6605.676725174574,987.9689542733946,,,,,6605.676725174574,987.9689542733946,282005.17107076553,196106.01805276374,37624.70683088291,
,11/10/2021,1633910400,176992.86986838182,,,176992.86986838182,183590919.94997677,259773304.9524921,63348.439794424165,113644.43007395767,,,,,63348.439794424165,113644.43007395767,183590919.94997677,129509476.73461394,130263828.21787815,,6605.676725174574,965.7893267099317,,,,,6605.676725174574,965.7893267099317,280282.9225824811,197718.35475957062,38005.160631089486,
,12/10/2021,1633996800,173318.82655542454,,,173318.82655542454,173487673.60354885,258834313.75526166,62423.64505289972,110895.18150252484,,,,,62423.64505289972,110895.18150252484,173487673.60354885,129792457.08640155,129041856.66886011,,6605.676725174574,961.2133267099318,,,,,6605.676725174574,961.2133267099318,275316.0783374311,205974.00115276218,36750.34578799938,
,13/10/2021,1634083200,179278.77556437912,,,179278.77556437912,170860382.51401845,257048841.79953188,61366.73677687179,117912.03878750734,,,,,61366.73677687179,117912.03878750734,170860382.51401845,128327643.61036088,128721198.18917102,,6605.676725174574,961.2133267099318,,,,,6605.676725174574,961.2133267099318,275390.2656448245,206836.61913569763,36715.17430109215,
,14/10/2021,1634169600,178736.5984128912,,,178736.5984128912,181117504.1564774,267702680.9388956,62093.361216641,116643.23719625022,,,,,62093.361216641,116643.23719625022,181117504.1564774,133825307.55521184,133877373.38368377,,6605.676725174574,961.2133267099318,,,,,6605.676725174574,961.2133267099318,279390.22021484806,206437.70640670694,37104.8794327409,
,15/10/2021,1634256000,181905.06937003433,,,181905.06937003433,195254041.85713372,286796439.3286735,67113.67552777368,114791.39384226064,,,,,67113.67552777368,114791.39384226064,195254041.85713372,143131246.53441396,143665192.7942595,,6605.676725174574,837.8933857099317,,,,,6605.676725174574,837.8933857099317,279873.92224917037,205161.9673681846,37866.11934915103,
,16/10/2021,1634342400,169724.27350271048,,,169724.27350271048,202681620.21759,295593367.64599824,64801.68867396258,104922.5848287479,,,,,64801.68867396258,104922.5848287479,202681620.21759,148212541.11748043,147380826.52851784,,6605.676725174574,822.1484471771502,,,,,6605.676725174574,822.1484471771502,280287.670397154,204962.58037045086,38063.32829591963,
,17/10/2021,1634428800,166968.081964324,,,166968.081964324,203144541.87447652,298077671.8355118,64339.291303200356,102628.79066112365,,,,,64339.291303200356,102628.79066112365,203144541.87447652,148875461.3140576,149202210.52145422,,6605.676725174574,822.1484471771502,,,,,6605.676725174574,822.1484471771502,280068.02585611783,205249.20907995917,38904.89316213718,
,18/10/2021,1634515200,108709.1199115791,,,108709.1199115791,206472672.36411995,303792427.3578732,6746.269492668932,101962.85041891017,,,,,6746.269492668932,101962.85041891017,206472672.36411995,152371796.239064,151420631.1188092,,705.6767251745745,822.1484471771502,,,,,705.6767251745745,822.1484471771502,279742.9443476587,206443.46986649686,39312.164890974025,
,19/10/2021,1634601600,106908.47788439796,,,106908.47788439796,200985798.3981418,297401318.237497,6647.474751144491,100261.00313325347,,,,,6647.474751144491,100261.00313325347,200985798.3981418,148198800.0894327,149202518.14806432,,705.6767251745745,822.1484471771502,,,,,705.6767251745745,822.1484471771502,280843.7062784068,207082.79199250008,39633.34939928446,
,20/10/2021,1634688000,106181.16266144378,,,106181.16266144378,209407721.16513714,308736206.0188347,6654.5315183962375,99526.63114304755,,,,,6654.5315183962375,99526.63114304755,209407721.16513714,154498997.06111807,154237208.95771664,,705.6767251745745,818.1391791454791,,,,,705.6767251745745,818.1391791454791,280937.1217284068,207272.69893762737,39654.45926827062,
,21/10/2021,1634774400,111449.89286615569,,,111449.89286615569,225737252.8897221,331742247.92673373,7014.42664823527,104435.46621792042,,,,,7014.42664823527,104435.46621792042,225737252.8897221,166761896.82828003,164980351.09845373,,705.6767251745745,818.1391791454791,,,,,705.6767251745745,818.1391791454791,281632.9431084577,208054.46686746602,39680.67708070658,
,22/10/2021,1634860800,105120.44901766104,,,105120.44901766104,217170931.07481492,324445181.0258384,6739.212725417186,98381.23629224386,,,,,6739.212725417186,98381.23629224386,217170931.07481492,161180009.00468916,163265172.02114925,,705.6767251745745,818.1391791454791,,,,,705.6767251745745,818.1391791454791,280238.6361375765,207987.6237237101,39769.75198188403,
,23/10/2021,1634947200,114360.10763931992,,,114360.10763931992,221843878.66238245,323512213.7420314,6823.893932438135,107536.21370688178,,,,,6823.893932438135,107536.21370688178,221843878.66238245,162910581.71539262,160601632.02663878,,705.6767251745745,818.1391791454791,,,,,705.6767251745745,818.1391791454791,280601.9208985359,206059.42539260388,40613.298071428806,
,24/10/2021,1635033600,110525.70461373478,,,110525.70461373478,233925757.67149594,341620937.9515578,7063.82401899749,103461.88059473729,,,,,7063.82401899749,103461.88059473729,233925757.67149594,172164801.35294303,169456136.59861478,,705.6767251745745,818.1391791454791,,,,,705.6767251745745,818.1391791454791,280224.43957868655,206239.72945320088,40849.83296617982,
,25/10/2021,1635120000,106292.2222309736,,,106292.2222309736,228831496.30773592,336536753.3443221,6725.099190913695,99567.1230400599,,,,,6725.099190913695,99567.1230400599,228831496.30773592,167755663.8757339,168781089.46858814,,705.6767251745745,800.5075015280585,,,,,705.6767251745745,800.5075015280585,280967.89979339903,205976.70040240398,41013.66857548725,
,26/10/2021,1635206400,112554.81365231457,,,112554.81365231457,244304282.7567191,353912041.7394614,6943.858975717812,105610.95467659675,,,,,6943.858975717812,105610.95467659675,244304282.7567191,177434750.13714728,176477291.6023141,,705.6767251745745,800.5075015280585,,,,,705.6767251745745,800.5075015280585,281683.711238002,204582.9011151243,41469.134206290044,
,27/10/2021,1635292800,108172.58440692649,,,108172.58440692649,240867998.76748303,347874195.23363554,7614.2518646336575,100558.33254229283,,,,,7614.2518646336575,100558.33254229283,240867998.76748303,173586863.54019952,174287331.69343603,,705.6767251745745,774.1211127197292,,,,,705.6767251745745,774.1211127197292,281670.836082376,202992.332881399,41732.37419957714,
,28/10/2021,1635379200,100933.16062028393,,,100933.16062028393,231634124.2099106,332620948.57360667,6591.020613130526,94342.1400071534,,,,,6591.020613130526,94342.1400071534,231634124.2099106,166691126.58470187,165929821.9889048,,705.6767251745745,774.1211127197292,,,,,705.6767251745745,774.1211127197292,281317.63102528645,202444.9247436839,42045.87015733448,
,29/10/2021,1635465600,106868.78109333137,,,106868.78109333137,258670033.66145405,365790465.2140142,6929.7454412143215,99939.03565211705,,,,,6929.7454412143215,99939.03565211705,258670033.66145405,181966786.43043837,183823678.7835758,,705.6767251745745,774.1211127197292,,,,,705.6767251745745,774.1211127197292,281613.048742506,198106.5250241564,42856.43516376272,
,30/10/2021,1635552000,119419.502532258,,,119419.502532258,269475258.15877837,378961339.28797835,7226.129665787643,112193.37286647037,,,,,7226.129665787643,112193.37286647037,269475258.15877837,189691104.1047058,189270235.18327254,,705.6767251745745,774.1211127197292,,,,,705.6767251745745,774.1211127197292,280744.33579769795,197623.72023493613,43178.37210034848,
,31/10/2021,1635638400,118492.87031550167,,,118492.87031550167,291256730.8716156,394184803.11442596,7042.653717242253,111450.21659825942,,,,,7042.653717242253,111450.21659825942,291256730.8716156,197036058.87695488,197148744.23747107,,705.6767251745745,774.1211127197292,,,,,705.6767251745745,774.1211127197292,281783.1803483056,190627.17331026384,45014.00642905735,
,01/11/2021,1635724800,113573.99135885136,,,113573.99135885136,283474570.23822075,388986401.0062064,7155.561993270186,106418.42936558118,,,,,7155.561993270186,106418.42936558118,283474570.23822075,195222025.86907488,193764375.13713148,,705.6767251745745,774.1211127197292,,,,,705.6767251745745,774.1211127197292,281666.27276705625,193976.69548406717,45060.53946246043,
,02/11/2021,1635811200,113751.7794278959,,,113751.7794278959,300976023.6484644,399655591.1029639,7317.867640060336,106433.91178783558,,,,,7317.867640060336,106433.91178783558,300976023.6484644,200603808.63196397,199051782.47099996,,705.6767251745745,774.1211127197292,,,,,705.6767251745745,774.1211127197292,285499.11654078827,190288.28092312155,46075.84158455031,
,03/11/2021,1635897600,115126.29278915976,,,115126.29278915976,354326215.2183195,444747787.54854405,7353.151476319066,107773.1413128407,,,,,7353.151476319066,107773.1413128407,354326215.2183195,222148772.25352514,222599015.29501888,,705.6767251745745,774.1211127197292,,,,,705.6767251745745,774.1211127197292,284869.36632175033,178602.02622045405,48585.53805447866,
